"";"Q1";"Q3";"Q3_graph";"Q5";"Q5_graph";"Q8_graph";"Q8";"Q10";"Q12";"Q14";"Q16";"Q18";"Q20";"court";"imam";"elders";"killed";"wounded";"damaged";"displaced";"edu";"income";"female";"age";"unemployed";"urban_com";"com_exposure";"russ_pop";"lmaltitude";"ldistance_Grozny";"lcom_size";"rayon";"location"
"1";2;1;1;2;2;2;2;2;2;1;4;2;2;0;0;0;1;1;2;0;6;4;1;28;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"2";3;5;4;5;4;4;5;3;3;1;4;4;4;0;0;0;1;1;2;0;6;3;0;29;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"3";2;1;1;2;2;1;1;2;1;1;1;2;1;0;0;0;1;1;2;0;2;5;0;23;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"4";1;1;1;3;3;1;1;2;1;1;4;3;1;0;0;0;1;1;0;0;3;NA;1;49;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"5";2;1;1;2;2;1;1;2;1;2;1;3;1;0;0;0;1;0;1;0;5;3;0;25;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"6";2;1;1;5;4;4;5;2;2;4;4;4;4;0;0;0;1;1;2;0;6;5;0;44;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"7";1;1;1;3;3;2;2;2;3;1;3;3;3;1;0;1;1;1;2;0;5;4;1;19;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"8";1;1;1;3;3;2;2;2;1;1;3;4;4;0;0;0;1;1;2;0;3;2;1;28;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"9";3;1;1;3;3;2;2;3;2;1;1;1;1;1;0;0;1;1;2;0;3;4;1;47;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"10";2;1;1;1;1;2;2;2;2;1;2;1;1;1;0;0;1;0;2;0;6;2;0;31;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"11";1;2;2;3;3;4;5;2;3;1;3;1;4;0;0;0;1;1;2;1;6;2;0;32;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"12";2;2;2;3;3;2;2;3;3;4;1;3;1;1;0;1;1;1;2;0;6;4;0;53;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"13";4;2;2;2;2;2;2;4;4;1;4;1;1;0;0;0;1;1;0;0;4;5;0;35;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"14";3;2;2;1;1;1;1;3;2;1;1;1;2;1;0;0;1;1;1;1;6;3;0;23;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"15";2;2;2;2;2;2;2;2;2;1;4;1;2;0;0;0;1;0;2;0;6;3;1;46;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"16";2;2;2;2;2;2;2;2;2;1;2;1;2;0;1;1;1;0;0;0;5;2;0;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"17";3;3;3;2;2;2;2;2;2;2;1;1;2;0;0;0;1;1;0;1;6;4;1;19;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"18";1;3;3;1;1;2;2;2;2;1;2;2;2;0;0;0;1;1;2;1;4;4;1;39;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"19";2;3;3;3;3;1;1;3;2;1;1;1;1;0;0;0;1;1;0;0;4;4;0;51;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"20";1;3;3;3;3;1;1;2;2;1;1;1;1;1;0;0;1;1;1;0;6;NA;1;48;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"21";2;3;3;2;2;4;4;2;3;1;2;3;4;0;0;0;1;1;1;0;4;4;0;25;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"22";2;3;3;3;3;3;3;2;3;1;2;2;3;0;0;0;1;0;1;1;4;4;0;25;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"23";4;4;4;2;2;2;2;4;2;1;4;1;1;0;0;0;1;NA;2;0;4;5;0;35;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"24";1;4;4;3;3;1;1;2;2;1;1;1;1;0;0;0;1;0;2;1;3;5;1;34;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"25";4;5;4;4;4;4;4;1;4;4;1;4;4;0;0;0;1;0;2;1;4;4;0;49;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"26";2;5;4;2;2;1;1;3;2;1;3;1;3;0;0;0;1;0;1;1;6;4;1;45;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"27";2;5;4;4;4;4;4;4;4;1;4;4;4;0;0;0;1;0;2;1;3;4;1;36;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"28";2;5;4;3;3;1;1;2;1;1;1;1;3;0;0;0;1;1;1;0;5;3;0;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"29";1;5;4;3;3;3;3;3;3;2;3;1;4;1;0;0;1;1;0;0;1;2;1;28;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"30";2;2;2;3;3;2;2;2;4;2;1;1;1;1;1;1;1;1;1;0;1;1;0;72;0;0;1;0;5,88610403145016;4,04305126783455;8,57678198282789;"achkhoy-martan";"Bamut"
"31";3;3;3;2;2;2;2;3;3;4;1;1;2;1;1;0;1;1;2;1;5;4;0;54;0;0;1;0;5,88610403145016;4,04305126783455;8,57678198282789;"achkhoy-martan";"Bamut"
"32";2;3;3;4;4;4;4;3;4;4;3;2;3;0;0;0;1;0;2;1;6;5;0;28;0;0;1;0;5,88610403145016;4,04305126783455;8,57678198282789;"achkhoy-martan";"Bamut"
"33";4;1;1;4;4;4;4;2;3;1;3;2;2;1;0;1;1;NA;2;1;4;3;0;29;0;0;1;0;5,4553211153577;3,66356164612965;9,54716968769421;"urus-martan";"Kotar-Yurt"
"34";2;2;2;2;2;2;2;1;2;1;1;2;2;0;0;1;1;0;2;0;6;3;1;46;0;0;1;0;5,4553211153577;3,66356164612965;9,54716968769421;"urus-martan";"Kotar-Yurt"
"35";3;2;2;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;2;0;5;3;0;55;0;0;1;0;5,4553211153577;3,66356164612965;9,54716968769421;"urus-martan";"Kotar-Yurt"
"36";3;3;3;4;4;1;1;3;3;1;3;3;4;0;0;1;1;NA;2;0;6;3;0;42;0;0;1;0;5,4553211153577;3,66356164612965;9,54716968769421;"urus-martan";"Kotar-Yurt"
"37";3;3;3;3;3;2;2;3;3;1;1;1;1;1;0;0;1;1;2;0;6;3;0;49;0;0;1;0;5,4553211153577;3,66356164612965;9,54716968769421;"urus-martan";"Kotar-Yurt"
"38";2;2;2;2;2;2;2;2;1;2;4;2;1;0;0;0;1;1;2;0;3;4;1;45;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"39";3;2;2;2;2;2;2;2;2;2;2;2;2;1;0;0;1;1;2;1;5;4;1;27;1;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"40";2;2;2;5;4;2;2;2;4;2;2;2;2;0;0;1;1;1;1;0;2;3;1;82;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"41";3;3;3;3;3;2;2;2;3;3;3;4;3;1;0;1;1;1;2;0;4;4;1;51;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"42";3;3;3;3;3;3;3;3;3;3;3;3;3;0;1;0;1;1;1;0;1;4;0;49;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"43";4;3;3;3;3;1;1;1;3;3;2;3;3;0;0;1;1;0;2;1;2;2;0;30;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"44";2;4;4;3;3;2;2;2;2;2;2;1;2;0;1;1;1;1;1;0;5;NA;0;74;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"45";2;1;1;3;3;2;2;2;2;2;4;2;2;0;0;0;1;1;2;0;5;3;0;33;0;0;1;0;6,57507584059962;4,18965474202643;8,5434455625603;"vedeno";"Vedeno"
"46";1;2;2;2;2;1;1;4;1;1;2;1;1;0;0;0;1;1;0;0;6;3;1;40;0;0;1;0;6,57507584059962;4,18965474202643;8,5434455625603;"vedeno";"Vedeno"
"47";1;4;4;1;1;2;2;4;3;2;1;4;1;0;0;0;1;0;1;0;6;3;0;35;0;0;1;0;6,57507584059962;4,18965474202643;8,5434455625603;"vedeno";"Vedeno"
"48";2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;1;1;0;1;0;NA;3;1;30;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi"
"49";2;2;2;2;2;NA;NA;NA;1;2;2;2;2;0;1;0;1;0;1;1;NA;5;0;31;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi"
"50";3;3;3;3;3;3;3;3;3;3;3;3;3;0;1;0;1;0;2;0;NA;2;1;33;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi"
"51";1;3;3;2;2;2;2;2;2;2;2;2;2;0;1;1;1;1;2;0;NA;2;0;31;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi"
"52";4;3;3;3;3;3;3;3;3;3;1;2;3;0;0;1;1;1;2;0;3;5;0;26;1;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"53";3;1;1;3;3;2;2;1;1;1;1;1;2;1;0;0;1;1;0;1;6;2;0;27;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"54";1;1;1;3;3;2;2;2;1;3;2;1;1;0;0;1;1;1;2;0;6;2;1;30;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"55";3;1;1;2;2;2;2;4;1;1;1;4;1;0;0;0;1;1;NA;0;6;3;0;46;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"56";1;1;1;3;3;3;3;1;1;1;1;1;3;0;0;0;1;1;1;0;6;3;1;27;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"57";1;1;1;1;1;2;2;1;1;1;3;1;1;1;1;1;1;1;0;0;4;3;1;40;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"58";1;4;4;3;3;2;2;1;1;1;1;1;3;1;0;1;1;1;2;0;6;1;0;32;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"59";1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;0;1;NA;0;0;NA;2;1;26;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"60";1;1;1;1;1;1;1;3;1;1;1;1;1;1;0;0;1;1;0;0;NA;3;1;45;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"61";3;1;1;1;1;4;4;4;1;1;1;3;1;0;0;1;1;1;2;1;NA;3;0;31;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"62";2;2;2;2;2;2;2;2;2;1;1;2;2;0;0;0;1;1;2;0;NA;4;1;27;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"63";3;3;3;3;3;2;2;2;3;2;3;2;1;0;0;0;1;1;0;0;NA;3;0;30;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"64";2;3;3;2;2;2;2;3;2;1;1;1;2;0;0;0;1;1;2;0;NA;3;1;29;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"65";1;1;1;3;3;1;1;2;1;1;1;1;1;0;1;0;1;1;1;0;6;4;0;23;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"66";2;2;2;2;2;2;2;2;1;1;4;1;1;0;1;1;1;1;1;0;6;4;0;30;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"67";2;2;2;2;2;1;1;2;1;1;1;2;1;0;0;0;1;1;1;1;6;3;0;23;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"68";3;3;3;1;1;1;1;2;2;1;2;2;1;0;0;1;1;1;2;1;6;4;0;33;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"69";2;4;4;3;3;1;1;3;2;1;1;1;1;0;1;1;1;1;2;1;6;NA;1;34;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"70";3;4;4;3;3;1;1;2;2;1;1;1;1;0;0;1;1;1;2;0;6;4;0;50;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"71";3;4;4;3;3;1;1;2;3;1;2;1;1;0;0;1;1;0;2;1;6;NA;0;33;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"72";3;1;1;3;3;1;1;2;1;1;4;1;1;0;1;1;1;0;2;0;6;4;1;30;0;0;1;0;4,89034912822175;3,55534806148941;9,89222436025742;"kurchaloi";"Tsotsi-Yurt"
"73";2;2;2;3;3;2;2;4;2;3;2;4;3;0;0;1;1;1;2;1;6;NA;0;31;0;0;1;0;4,89034912822175;3,55534806148941;9,89222436025742;"kurchaloi";"Tsotsi-Yurt"
"74";3;2;2;3;3;1;1;2;2;1;2;1;1;0;0;1;1;0;1;1;6;4;0;40;0;0;1;0;4,89034912822175;3,55534806148941;9,89222436025742;"kurchaloi";"Tsotsi-Yurt"
"75";2;3;3;3;3;1;1;2;1;1;4;1;1;0;0;1;1;1;1;0;6;5;1;45;0;0;1;0;4,89034912822175;3,55534806148941;9,89222436025742;"kurchaloi";"Tsotsi-Yurt"
"76";3;4;4;3;3;4;4;2;3;1;1;1;4;0;0;0;1;1;1;1;6;6;1;44;0;0;1;0;6,57507584059962;4,18965474202643;8,5434455625603;"vedeno";"Vedeno"
"77";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;2;1;NA;3;0;26;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"78";2;1;1;1;1;2;2;2;NA;NA;2;1;3;0;0;0;1;1;2;0;NA;5;1;31;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"79";3;2;2;1;1;3;3;2;3;2;2;1;1;0;0;0;1;1;1;0;NA;2;1;31;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"80";2;2;2;2;2;2;2;2;2;2;2;2;2;0;1;1;1;0;2;0;NA;3;0;21;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"81";2;2;2;2;2;3;3;2;2;1;1;1;2;0;0;0;1;0;2;0;NA;5;1;25;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"82";2;2;2;2;2;3;3;3;3;3;3;3;3;0;0;0;1;1;2;0;NA;3;0;24;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"83";3;3;3;3;3;1;1;2;2;1;1;1;2;0;0;0;1;1;2;1;NA;5;1;23;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"84";3;3;3;3;3;3;3;3;3;3;3;3;3;0;1;0;1;0;2;0;NA;3;1;72;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"85";3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;0;1;NA;5;0;33;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"86";2;3;3;3;3;3;3;3;3;3;3;3;3;0;1;1;1;1;2;0;NA;4;0;29;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"87";3;4;4;3;3;3;3;2;3;2;3;1;3;0;0;1;1;1;2;1;NA;4;0;29;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"88";1;1;1;2;2;1;1;3;3;1;1;1;1;0;0;0;1;1;2;0;5;3;1;20;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"89";1;1;1;1;1;1;1;2;1;1;3;3;1;0;0;0;1;1;1;0;6;2;0;25;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"90";2;2;2;3;3;2;2;3;2;2;2;2;2;0;0;0;1;1;2;0;6;4;0;25;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"91";2;2;2;3;3;1;1;3;3;3;3;4;3;0;0;0;1;0;2;0;4;5;1;50;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"92";2;2;2;2;2;2;2;1;3;2;2;2;2;0;0;0;1;NA;NA;1;4;2;1;45;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"93";1;2;2;2;2;4;4;4;4;4;4;4;4;0;0;0;1;1;2;1;6;3;1;28;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"94";2;2;2;2;2;2;2;2;2;3;4;1;2;1;0;0;1;1;2;0;6;5;1;60;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"95";3;4;4;2;2;2;2;3;2;1;1;2;3;0;0;0;1;0;2;0;6;3;1;27;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"96";3;4;4;2;2;3;3;2;1;1;3;2;4;0;0;0;1;1;2;1;6;5;1;45;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"97";1;4;4;2;2;1;1;4;3;1;2;2;3;0;0;0;1;1;2;1;6;4;0;46;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"98";1;4;4;1;1;1;1;4;1;1;1;1;1;0;0;0;1;1;0;0;5;1;1;34;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"99";4;5;4;3;3;3;3;3;3;3;1;1;3;0;0;0;1;0;1;1;4;3;1;52;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"100";3;1;1;3;3;1;1;2;2;1;1;1;4;0;0;0;1;1;2;1;6;4;1;28;0;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"101";2;1;1;2;2;2;2;2;3;4;2;2;4;0;1;0;1;1;1;1;6;2;1;34;0;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"102";2;3;3;3;3;1;1;2;3;1;1;3;3;0;0;0;1;1;1;0;6;3;0;31;0;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"103";2;4;4;3;3;1;1;2;3;1;4;1;3;0;0;0;1;1;2;1;6;2;1;52;0;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"104";1;4;4;2;2;1;1;1;3;1;1;3;3;0;0;0;1;1;2;0;6;3;1;36;0;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"105";2;1;1;3;3;1;1;3;2;1;1;2;1;0;0;0;1;1;2;NA;NA;NA;1;39;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"106";2;1;1;3;3;2;2;1;2;1;3;3;1;0;0;0;1;1;2;NA;NA;3;1;50;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"107";2;1;1;2;2;2;2;2;2;2;1;3;2;0;1;1;1;0;2;0;NA;2;1;32;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"108";2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;0;NA;4;0;29;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"109";3;2;2;2;2;3;3;1;2;1;3;4;3;0;0;0;1;1;2;0;NA;4;0;18;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"110";2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;0;1;1;1;0;NA;5;1;41;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"111";3;3;3;3;3;3;3;1;1;1;1;3;3;0;0;1;1;1;2;1;NA;1;1;43;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"112";3;4;4;3;3;2;2;4;3;1;2;2;4;0;0;0;1;1;1;0;NA;4;0;37;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"113";3;5;4;1;1;2;2;2;3;1;2;3;1;1;1;1;1;1;0;1;NA;3;0;27;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"114";1;5;4;1;1;1;1;1;4;4;1;3;1;0;0;0;1;1;1;1;NA;3;1;24;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"115";2;2;2;2;2;2;2;2;2;1;2;2;2;0;0;0;1;1;NA;1;6;3;0;28;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt"
"116";2;4;4;3;3;2;2;2;2;1;3;3;4;0;0;0;1;1;NA;1;6;3;0;41;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt"
"117";1;1;1;3;3;2;2;1;1;1;1;3;3;0;0;0;1;1;1;0;3;3;1;46;0;0;0;11;3,55534806148941;4,51085950651685;9,0267780457461;"nadterechnyi";"Eli-Yurt"
"118";2;1;1;2;2;2;2;2;1;1;1;1;2;0;0;0;1;1;0;0;6;3;0;27;0;0;0;11;3,55534806148941;4,51085950651685;9,0267780457461;"nadterechnyi";"Eli-Yurt"
"119";2;1;1;2;2;2;2;2;1;1;1;2;3;0;0;0;1;1;2;0;6;3;1;39;0;0;0;11;3,55534806148941;4,51085950651685;9,0267780457461;"nadterechnyi";"Eli-Yurt"
"120";3;1;1;3;3;1;1;2;3;1;2;2;2;0;0;0;1;1;0;0;5;3;0;36;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi"
"121";3;2;2;3;3;1;1;3;2;2;2;2;2;0;0;0;1;1;1;0;6;3;1;27;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi"
"122";1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;1;0;2;0;1;3;0;29;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"123";1;1;1;3;3;1;1;1;2;2;1;2;1;0;0;0;1;1;1;0;6;4;1;47;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"124";2;4;4;3;3;2;2;3;1;1;1;2;2;0;0;0;1;1;1;0;2;3;1;61;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"125";2;1;1;3;3;2;2;3;4;4;2;4;1;1;0;1;1;0;0;0;3;3;1;49;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"126";3;2;2;2;2;1;1;1;1;2;2;1;2;0;0;0;1;0;2;0;3;2;0;33;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"127";1;2;2;1;1;2;2;2;2;3;2;3;2;0;0;1;1;1;0;1;3;4;1;30;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"128";2;4;4;1;1;4;4;3;2;1;1;3;2;0;0;0;1;0;2;1;3;2;0;39;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"129";1;4;4;1;1;2;2;3;1;1;1;2;1;0;0;0;1;1;1;1;3;1;0;57;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"130";3;4;4;3;3;4;5;2;3;1;3;3;4;0;0;1;1;0;1;0;6;3;0;28;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"131";2;4;4;5;4;4;4;2;2;1;2;2;2;0;0;0;1;1;2;0;3;2;0;46;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"132";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;2;0;5;4;1;20;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"133";3;1;1;1;1;2;2;3;2;1;2;2;1;0;0;0;1;1;2;0;4;1;1;49;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"134";2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;2;0;5;2;1;19;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"135";2;2;2;4;4;1;1;3;1;1;4;2;1;0;0;0;1;1;0;0;6;1;1;42;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"136";2;2;2;3;3;2;2;2;2;3;3;3;2;0;0;0;1;1;0;1;2;5;1;22;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"137";2;2;2;2;2;2;2;2;3;1;1;3;2;0;0;1;1;0;1;1;5;3;1;20;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"138";3;3;3;2;2;1;1;1;2;3;2;1;1;0;1;0;1;1;2;1;4;4;0;61;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"139";2;3;3;2;2;2;2;3;2;1;4;2;3;0;0;0;1;1;2;0;4;3;0;38;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"140";4;3;3;1;1;4;4;3;1;1;4;1;1;0;0;0;1;NA;NA;1;6;2;1;24;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
